,file_path,copyright,falsePositive
22649,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/rnn_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22650,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/softplus_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22651,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22652,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv3d_backprop_filter_v2_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22653,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/relu_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22654,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/softsign_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22655,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/embedding_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22656,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/xent_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22657,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv2d_backprop_filter_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22658,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/atrous_conv2d_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22659,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv1d_transpose_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22660,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/conv2d_transpose_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22661,tensorflow-master/tensorflow/python/kernel_tests/nn_ops/rnn_cell_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22662,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_tensor_dense_matmul_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22663,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_serialization_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22664,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_concat_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22665,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_xent_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22666,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparsemask_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22667,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_split_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22668,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_tensors_map_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22669,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_conditional_accumulator_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22670,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_reorder_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22671,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_to_dense_op_py_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22672,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22673,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_slice_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22674,tensorflow-master/tensorflow/python/kernel_tests/sparse_ops/sparse_matmul_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22675,tensorflow-master/tensorflow/python/kernel_tests/trace_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22676,tensorflow-master/tensorflow/python/kernel_tests/template_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22677,tensorflow-master/tensorflow/python/kernel_tests/gradient_correctness_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22678,tensorflow-master/tensorflow/python/kernel_tests/v1_compat_tests/stack_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22679,tensorflow-master/tensorflow/python/kernel_tests/signal/shape_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22680,tensorflow-master/tensorflow/python/kernel_tests/signal/fft_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22681,tensorflow-master/tensorflow/python/kernel_tests/numerics_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22682,tensorflow-master/tensorflow/python/kernel_tests/summary_ops/summary_v1_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22683,tensorflow-master/tensorflow/python/kernel_tests/summary_ops/summary_v1_audio_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22684,tensorflow-master/tensorflow/python/kernel_tests/summary_ops/summary_v1_image_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22685,tensorflow-master/tensorflow/python/kernel_tests/distributions/categorical_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22686,tensorflow-master/tensorflow/python/kernel_tests/distributions/normal_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22687,tensorflow-master/tensorflow/python/kernel_tests/distributions/uniform_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22688,tensorflow-master/tensorflow/python/kernel_tests/data_structures/dynamic_stitch_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22689,tensorflow-master/tensorflow/python/kernel_tests/data_structures/tensor_array_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22690,tensorflow-master/tensorflow/python/kernel_tests/data_structures/stack_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22691,tensorflow-master/tensorflow/python/kernel_tests/data_structures/listdiff_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22692,tensorflow-master/tensorflow/python/kernel_tests/data_structures/fifo_queue_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22693,tensorflow-master/tensorflow/python/kernel_tests/data_structures/dynamic_partition_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22694,tensorflow-master/tensorflow/python/kernel_tests/data_structures/conditional_accumulator_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22695,tensorflow-master/tensorflow/python/kernel_tests/data_structures/padding_fifo_queue_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22696,tensorflow-master/tensorflow/python/kernel_tests/linalg/matrix_solve_ls_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22697,tensorflow-master/tensorflow/python/kernel_tests/linalg/matrix_inverse_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22698,tensorflow-master/tensorflow/python/kernel_tests/linalg/cholesky_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22699,tensorflow-master/tensorflow/python/kernel_tests/linalg/linalg_grad_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22700,tensorflow-master/tensorflow/python/kernel_tests/linalg/matrix_solve_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22701,tensorflow-master/tensorflow/python/kernel_tests/linalg/matrix_triangular_solve_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22702,tensorflow-master/tensorflow/python/kernel_tests/linalg/determinant_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22703,tensorflow-master/tensorflow/python/kernel_tests/linalg/norm_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22704,tensorflow-master/tensorflow/python/kernel_tests/linalg/normalize_op_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22705,tensorflow-master/tensorflow/python/kernel_tests/random/random_shuffle_queue_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22706,tensorflow-master/tensorflow/python/kernel_tests/random/random_crop_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22707,tensorflow-master/tensorflow/python/kernel_tests/random/candidate_sampler_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22708,tensorflow-master/tensorflow/python/kernel_tests/random/random_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22709,tensorflow-master/tensorflow/python/kernel_tests/logging_ops_test.py,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22710,tensorflow-master/tensorflow/core/public/session.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22711,tensorflow-master/tensorflow/core/public/version.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22712,tensorflow-master/tensorflow/core/public/session_options.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22713,tensorflow-master/tensorflow/core/graph/graph.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22714,tensorflow-master/tensorflow/core/graph/optimizer_cse.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22715,tensorflow-master/tensorflow/core/graph/subgraph_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22716,tensorflow-master/tensorflow/core/graph/graph_def_builder_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22717,tensorflow-master/tensorflow/core/graph/edgeset.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22718,tensorflow-master/tensorflow/core/graph/node_builder_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22719,tensorflow-master/tensorflow/core/graph/costmodel.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22720,tensorflow-master/tensorflow/core/graph/optimizer_cse.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22721,tensorflow-master/tensorflow/core/graph/graph_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22722,tensorflow-master/tensorflow/core/graph/node_builder.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22723,tensorflow-master/tensorflow/core/graph/validate.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22724,tensorflow-master/tensorflow/core/graph/colors.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22725,tensorflow-master/tensorflow/core/graph/optimizer_cse_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22726,tensorflow-master/tensorflow/core/graph/graph_partition.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22727,tensorflow-master/tensorflow/core/graph/validate_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22728,tensorflow-master/tensorflow/core/graph/node_builder.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22729,tensorflow-master/tensorflow/core/graph/default_device.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22730,tensorflow-master/tensorflow/core/graph/algorithm_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22731,tensorflow-master/tensorflow/core/graph/edgeset.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22732,tensorflow-master/tensorflow/core/graph/algorithm.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22733,tensorflow-master/tensorflow/core/graph/graph_def_builder.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22734,tensorflow-master/tensorflow/core/graph/tensor_id_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22735,tensorflow-master/tensorflow/core/graph/tensor_id.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22736,tensorflow-master/tensorflow/core/graph/subgraph.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22737,tensorflow-master/tensorflow/core/graph/costmodel.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22738,tensorflow-master/tensorflow/core/graph/algorithm.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22739,tensorflow-master/tensorflow/core/graph/types.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22740,tensorflow-master/tensorflow/core/graph/graph_partition.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22741,tensorflow-master/tensorflow/core/graph/validate.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22742,tensorflow-master/tensorflow/core/graph/testlib.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22743,tensorflow-master/tensorflow/core/graph/edgeset_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22744,tensorflow-master/tensorflow/core/graph/graph_partition_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22745,tensorflow-master/tensorflow/core/graph/graph.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22746,tensorflow-master/tensorflow/core/graph/graph_def_builder.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22747,tensorflow-master/tensorflow/core/graph/testlib.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22748,tensorflow-master/tensorflow/core/graph/colors.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22749,tensorflow-master/tensorflow/core/graph/tensor_id.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22750,tensorflow-master/tensorflow/core/graph/subgraph.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22751,tensorflow-master/tensorflow/core/util/tensor_slice_reader_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22752,tensorflow-master/tensorflow/core/util/util.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22753,tensorflow-master/tensorflow/core/util/equal_graph_def_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22754,tensorflow-master/tensorflow/core/util/port.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22755,tensorflow-master/tensorflow/core/util/events_writer_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22756,tensorflow-master/tensorflow/core/util/matmul_autotune.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22757,tensorflow-master/tensorflow/core/util/bcast_test.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22758,tensorflow-master/tensorflow/core/util/tensor_slice_set.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22759,tensorflow-master/tensorflow/core/util/tensor_slice_reader.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22760,tensorflow-master/tensorflow/core/util/tensor_slice_writer.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22761,tensorflow-master/tensorflow/core/util/saved_tensor_slice_util.cc,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22762,tensorflow-master/tensorflow/core/util/gpu_kernel_helper.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
22763,tensorflow-master/tensorflow/core/util/guarded_philox_random.h,Copyright 2015 The TensorFlow Authors. All rights reserved.,0
